feature_0,feature_1,feature_2,feature_3,feature_4
-0.44235174110943803,-0.43637446127898033,0.09942221833784108,0.49603416605148054,0.2190697647216905
1.0832649608653167,-0.0899410952697109,-0.07065507533233766,0.46117701052722604,-0.37962622197361934
-0.4280794732053584,0.47218713103783405,-0.22963105857990543,0.015521148080246187,0.20438504184801431
0.012327930997143823,0.2129749155207892,-0.22131501206010867,-0.4294818979901664,1.1892156030399592
0.5822422726337037,0.2662389585903802,-0.15083954990203827,-0.4691978810647616,0.06978448229509329
0.05535288320018379,0.23914589451195603,-0.31559271957798823,0.15138451617632023,2.179631100860812
0.6432723623277021,0.0968496999193714,-0.7279761598908767,0.8811010617636525,0.16679818654826647
0.8422015777347767,-0.0366889094362074,0.0361412654092041,-0.18678377721460215,2.5752435262367257
-0.4044901192813768,-0.16658858064843304,-0.2910864652279063,0.38364600136300286,1.7768983728362766
0.009585500152931787,0.16273696875142346,-0.6291427255508046,-0.7878587912520054,0.3494739873416799
-0.4072501969006678,-0.5171372003950219,-0.3404534735661668,-0.19316643982387371,0.9222713202668353
0.7184844960371116,0.09492459664355897,-0.44107702319654796,-1.3906487840404798,2.151835713675596
1.078194682794431,-0.18994352127842884,-0.5939097173068427,-0.18667703947779257,1.1365516521497465
0.8763525443433997,0.5577090405217341,0.33428065179652866,-0.026406833958662515,1.499778324989154
1.2346586397304335,-0.31137192132449054,-0.8522516158082549,0.9985076211802346,0.13312066438287581
0.9849162638461375,-0.026130061291641467,-0.43821456405782977,0.45619306478409755,2.0573477982660435
0.9004052812171262,-0.11513973682254953,-0.2917525930731322,-0.7663938430070472,-0.4378776422037305
1.5322278722968148,-0.34112564276237145,-0.4452192702456097,0.6626756049039247,1.948299508349247
1.2949009723988865,-0.017651990026966154,-0.5266702270762239,-0.6259483189840124,1.4106186386859525
-0.28528437419180847,0.10870372502011955,0.08179185463889019,-1.4678583151143174,2.270217741978903
1.013070988557879,-0.7161296530710651,0.19326419091262587,-0.6873780212822936,1.6470759404094986
0.5960599040717752,0.05549193068803637,0.21274861604981754,-0.6714111540668019,-0.9085212627339049
0.8542197301076283,-0.030249850459066967,-0.6548932925532638,-0.4618404284694473,1.6520840085403758
-0.5124890275188786,-0.22978777628113617,0.1486942213134138,0.3061080588460794,0.9514070597528875
1.1583709334198982,0.2824586339073464,0.016010736618282933,0.3568331721622407,0.7508047170675559
1.2382329442619695,0.4276560413391675,-0.012095709981375932,-0.20301331506747328,0.10415604088704115
0.2988017178027051,-0.422487433741842,0.038650386630359954,0.9532142746028833,0.9339942080745088
0.5777925744444953,0.2663824054799511,0.11365468669051944,0.05167025694244187,1.222569900982971
0.001246671139876526,-0.0882040812078648,-0.30365130032131604,-0.2749773882423895,1.6152105538491242
0.6818130650104957,-0.1309873182594035,-0.06946943363204916,-0.1917710647830835,1.0174872104035018
0.7602883413977218,-0.5544646276641404,-0.4512838829360415,-0.1547563689243965,2.0237368803790834
-0.6889832385046659,-0.36139584153580173,-0.05107918853485727,0.21714952567739967,0.4166302927472946
1.010757271201555,-0.23686184598484947,-0.27679284147478284,-0.8865234558222693,0.2817135727313245
1.1743523075900668,0.08998063126186742,-0.006727760903591753,-0.01037911904949038,1.1794316417749564
0.9467541657455255,-0.4231091353272134,-0.1543936330718166,-0.13368561997904202,1.0589175711346162
0.7371567182838491,-0.1818007382645122,-0.012613228145613388,-0.517334211096826,1.4876222615361028
0.19569744901734387,-0.3486793449972772,-0.3341476171216161,-0.831175337406134,0.583653788533144
0.9255243408497177,0.3233380429449227,0.12897813518513648,0.24646726065198013,1.35263217828068
1.0889412430138468,0.12604106894837935,-0.29099048605136707,0.2715832653045963,1.2237589422228834
0.018878609586565516,-0.35686252891197534,-0.062435268551552854,1.0096085716745749,2.838560349684665
0.8133966898780517,0.04880182087672679,-0.4470178346590937,-0.26480833769536605,0.7376233403205982
1.6984957747207563,0.04625866761671901,-0.4784081033250892,-0.4355029975892957,0.6942210193300272
2.773997185010699,0.031120313661452285,-0.28449277294481645,0.20950136985975631,0.5221104835151682
0.7798069192652728,-0.16143359857897893,0.06104229821538919,-0.6595863221221958,-0.11235562341564308
1.6433142040230175,-0.1918539630918726,0.006078805741657902,0.270529347066323,1.0573461768288803
0.7985736573952795,-0.44395535709456213,-0.9516992317924398,-0.41767887931891223,0.5725148843976638
1.2621909014187702,-0.19151822715344538,-0.5602209538715247,-0.3007559652290213,0.5645331367570993
0.5613153233772736,0.3634862518105559,-0.17895730896378972,-0.4621919353891346,1.623958495506018
-0.33185721418416736,0.25115361387510515,-0.2404875282798223,-0.23422410516771217,0.5611442005148355
0.517379304840219,-0.4357974974953091,-0.42526324838118396,0.19235445576565166,0.9713523485063551
0.7536377093680465,0.07033250783551644,-0.269853371766989,0.5043858657687704,1.744077395994548
0.6707999647711607,-0.29238060523624554,-0.5079701743025793,0.8453670561104437,0.9568379826003603
-0.14580619279895912,-0.27865213578559905,-0.20022857618387951,-0.17598540192537315,1.0136841214411816
0.18390660105435827,-0.1514752187962709,-0.29986105310682953,-0.9954950308468906,0.7285537433776283
0.4049183686494096,0.274523587215991,-0.1451651186538349,-0.7052430752472912,1.3130718311735996
1.5915905652707443,0.062278276324269584,-0.030262187317127685,-0.15018106534277395,0.15446226960470008
0.14804035832177914,-0.5613183931428416,0.05921702154709092,-0.33808159833962653,1.5333683453851916
-0.30454038711342674,0.18664172003331422,-0.5959970776319798,-0.28590648852455625,0.3316426522566827
0.06801600632839773,-0.1167075226876915,-0.14130378380257627,-0.006265011198487895,-0.6509239902275022
0.06789248221345004,-0.006208869179591315,-0.037157906193595526,0.2836160710665439,0.02831113000652909
0.5391835025444776,-0.20105814421441748,-0.36043882096585,-0.20004665638686273,0.004895169114531779
-0.3636907600984019,0.35178354366677134,-0.4835778698455877,-0.08285557219631853,0.14332161265274432
0.05004584173186824,0.23639504297753253,0.07943657648778164,-0.2979136539129011,1.1105838860035522
0.9567622644280059,-0.1159247131976924,-0.46467235567297294,-0.46366722877161975,-0.4225341581494542
-0.2262154170254808,-0.46453216038219436,-0.4125220249619916,-0.151046759340762,-1.4313834230605151
-0.12055324559891377,0.35699010789432833,0.07867407571681957,-0.4689704898645466,1.7731437130373773
-0.05902019671534174,0.36067473978804876,-0.236875273966476,-0.31203072053142056,0.4735593821105129
0.8046800767474791,0.11329009703633784,-0.05248409038498091,-0.22071660186134864,-0.001189424804893376
0.9321690336340579,0.5000980321289513,-0.3338869808979664,1.3004362100591116,1.08227428516409
0.9795909905052584,0.6504450092777376,-0.03695917528862214,0.525750517159169,0.38290574323487353
0.760467284084229,0.024687762333842924,-0.5109410461485152,0.5453596779530028,1.392268213184085
0.6527592895600309,-0.07990507294961811,0.40375402463675486,-0.5316960530004662,0.136480574741295
0.16974795356725056,0.09440978614217206,-0.31130034966689246,-0.25520413023690003,-1.0659219084004834
-0.38212746693730915,-0.18362137560593736,-0.24876197106703005,-0.3653468240422075,0.3224851548236566
1.3686713244972069,0.014323316777685911,-0.5016978657186847,-0.37708827729233163,2.030197177647977
1.2925636853777005,0.3357289959993144,-0.20933038536445506,0.3760315642618846,-0.3168192740853201
1.380871886158467,0.3362569441136257,-0.10143842082896402,0.24886055742373714,0.7831726797701712
0.9225431482811913,-0.020946359699430067,0.20832933771675952,-0.8530252226574674,1.3677715779172115
0.31487083441498265,-0.36314525912424944,-0.32520849036074917,-0.6364039541744413,-0.27800816303258424
0.4933232978930982,0.09384496149756245,0.15670836421570566,-0.6861482345631174,-0.4599518166165446
0.07031315796606087,-0.01266748320011133,0.3051739264099005,-1.1537048304051498,2.2566473760541914
0.7868941335721364,-0.6360302561382999,-0.3121211548731362,0.03687779836780091,0.8671072347142917
-0.16344401903061956,-0.18995343656832173,0.11985272936135094,0.3673428545652208,1.673495370186875
0.4510706894455702,-0.624988766066101,-0.08489269159701268,-0.3861729114170793,0.5275254858136644
-0.7140264246017047,0.39784540897730464,-0.23789108516848154,0.3948939445502704,1.1137334717346157
0.7500255839033101,0.2908787909960882,-0.134159177244529,-0.4790123980304627,2.349478431002065
0.5714907345734322,0.01514536247625726,-0.5839648932979693,0.17906883304527585,-0.09255660891485115
1.7772737251877286,-0.06863739391373685,-0.2320013376961046,-0.2124041403465841,0.2414370833781751
1.5296793539364262,-0.646516940531052,-0.16073958067239386,-0.14177014833099447,2.1522982828660924
0.9970804295584096,0.4288236194367087,-0.3446729876281389,-0.27779448369775145,0.09252885468098979
1.6389124142031708,-0.47852255118036763,0.06741674324887441,-0.12906969843015398,0.9495466715812672
0.7528590893355868,-0.34679180521650715,-0.18635642773896507,0.15998885378407673,1.6373550150174812
1.6829724211530521,0.16998143959577003,0.046071147695104314,-0.30112496872442973,2.0751996704611537
1.7687053379901878,-0.0038443035627270202,-0.32651774497798247,1.357273754290236,0.3272214890873961
0.26742795366147115,-0.466137996730976,-0.4830799774107319,-0.5745596591794432,-0.1702236223307387
0.7169506052491657,0.12682741567302122,-0.5025954104662905,-0.7419459563993482,1.3487099012003139
0.5020715529134275,-0.20009170473015145,0.1791503350732288,1.3953960151762714,-0.4809963225003806
0.4044114685910935,-0.3815728092773086,-0.13049540507114601,0.24539647689298935,0.9733394896266455
-0.6524251753467641,0.020740331287012786,0.36623913121798785,-0.7234596688669298,1.3472246546141977
-0.6330557230117181,0.4097575514345751,0.14069726572889862,-0.7525387459724783,0.33170159364142504
1.1269179155629911,1.4277628792770019,1.3436584667225357,1.149943769765648,0.636889855578124
1.667543975888683,0.8875033292380461,1.239954145824468,1.711119096169181,-1.9520208541080761
-0.0031145647464939463,1.2327373609341932,1.4752366801195238,0.8932893350922744,-0.047277789437464204
2.2184722723615597,0.9015546640796327,1.5472154508736193,1.5964692540129228,-0.6943074693620801
-0.35333132258558064,0.7146376912458652,1.5559943263362743,0.38263347662366065,-0.47092786597960606
0.6040593516539651,1.7041090095624096,1.0649299813175819,0.8474704121531177,-0.473410044239074
0.0998551473275955,1.1001828764572654,1.444025908511791,1.1357645276162318,-0.7094366938534548
-0.0317423427637808,1.238090446819885,1.2504923060523043,1.3399709461428984,-2.1467571343967244
1.0867656610670593,0.504424909531266,1.1012632946084777,0.8659601670047983,-1.3278231527053654
-0.4129620351557482,1.0349192383868537,0.8611139923930281,-0.06566300718183482,-0.8993910813253052
-0.5384186495289728,0.7864631072329634,1.6853377676275878,0.9694584004255342,-0.8537114207447569
0.6450721932670371,1.2166709115701937,1.5274356894070333,0.5688922493641059,-1.9498400806790281
0.7589789589506437,1.1685826612648176,1.2327039068996783,0.7801534741245858,-0.38822404702067215
0.0690962938665181,1.1016467863150834,1.644395685441147,1.5149431264309754,-0.21775161316556038
-0.2516730243008623,1.1736938405343016,1.0924278166090948,1.5117451541371907,0.14517667357616817
0.5428238929397717,1.3643190412173938,0.9943300975977057,1.9445403625389592,-1.5536360305067787
0.2667166774882498,0.5849600729865194,1.3639450263667954,2.19985229885202,-1.522649265699916
0.44777560382455245,1.6150599951190456,2.1169142570831276,0.5686017516511246,1.1147786765768182
0.6861467099064457,1.0985891309140638,1.3625673775666882,1.1519444435037913,-0.7266464455191154
0.6064023121495213,1.298537581696228,1.3572347897752308,1.5798526264411978,-0.5221929273166667
0.9729483517285924,1.2311329753005302,1.0764983800035184,0.35354908016618153,0.739345398120204
1.1600850190699723,1.3036881300982792,1.5404203777451326,1.2084631073883978,-1.2861784290723295
2.169331148043988,1.1001731554897098,1.4281344569293042,1.0948453403293583,0.25078325699523346
1.011996261950791,1.0604906043574227,1.4993441934934324,-0.5587760336568989,2.0600043915973054
0.7671589304052556,1.1121982498790497,0.7420736842223667,1.5033149060943678,-0.5374340860727723
0.5896845140803922,1.2071122000407668,0.9199441641840803,0.38886416166761295,-0.25793644230324725
-0.07749398059397136,1.3411555524160204,1.7886783889389635,1.5798451655206753,-0.9683005781274456
-0.03342504106061065,1.4352640282402709,0.46250557050204805,1.2744732626157789,-0.3154726030192964
-0.36450512066255003,1.1755798064581802,1.0429657767353264,1.585575668803702,-2.3878710415832005
2.160725818130656,1.0720708462535267,1.1871825901964557,1.5231414171639852,0.44939551641561626
-2.0130282003649596,1.7043971612447277,1.360557493098957,1.2892081909590805,0.021034092406707536
-0.6380141326487909,0.9277404090554917,1.1247708822798315,-0.08257169266592734,0.11863077391764142
1.2402785134670693,1.649515931266278,0.7471740882895627,2.6700112175142894,0.560337053825526
0.34787810240941675,1.337109448143074,1.1936938018407346,1.7807026441325697,-0.3018064720400628
-0.06717814486291857,0.9864905285272063,0.8292158366292083,1.0445359511096046,-0.49015966998585075
1.9551203391783385,1.2762315486814555,1.2842336642384335,0.5067643914307979,-1.7480374955835212
0.4366552028531968,1.075152844004444,1.1776428511462078,1.2054250619481806,-1.0266222474379725
1.8642504237458235,1.3449684408499003,1.8448623993740685,0.7377128524827986,-0.752279468766044
-0.35096150881984556,1.318530570250446,1.2144999264889549,1.6101419050607502,-0.11774523121099598
0.5336324585402283,1.7462748023698365,1.0885957491906013,0.7871080592402888,-0.6697767144556036
0.3328160734615661,1.0901203964892254,1.2152593307373845,1.690151511991212,-0.2625062527417167
-0.11602775943256342,0.9514177640824089,1.1750537080572343,0.5248537003646931,-0.3133984420367576
0.3674809903604828,1.1921467003036161,0.8644028664859695,1.2191876980647818,0.3931467082504902
-0.7360882546276699,1.4577187931932682,1.2202253398996812,0.8601897994729277,-0.8520434687670317
0.3255552898255542,1.3314398499342541,1.6167261938610555,0.15355043643531088,0.3000503065193989
-0.18551430510512987,1.6873943790778643,1.3308984898071565,1.6038210302405005,0.2131652290478122
0.6559663598969512,0.6999566742105988,1.1193364280969649,1.51407187996712,0.6963253939574097
-0.12100985877655827,0.859963798934168,1.3184751026774617,0.5209713330764881,-0.7604020137602715
0.3543183410257086,1.5452709158843285,1.7695352025774904,0.9045725346603969,-0.7163882697647674
-0.3907054993017034,1.2246067238113556,1.5518266857370444,0.5427967721413788,0.6680565453670319
0.05494744678740965,0.9350230653871189,1.7759238737477996,1.8758861704858996,-1.2286585556656422
0.4031376563296804,0.5686522661417753,0.8974890534116298,0.39758946881173923,-0.1753595439235309
-0.22362126103676386,1.06237507057682,1.590601035328432,0.08610255072923981,-1.0823149760988406
0.3915262150599556,1.019677817675714,1.7623797723258403,1.6758675179365292,-0.32210694970896164
1.3675514503498776,1.2630183480091004,1.107195616054749,0.1527456740703148,-0.8323612228931166
-0.1353562494190072,0.8209674901003122,1.266948373266065,0.6231652760999103,0.5919979743552323
-0.11979909893648584,0.2141822669979501,0.7443998498195236,1.7906905081226718,0.1183708358361967
0.7093329990729635,1.003752303562426,1.4735693273572505,0.9585620845870372,-0.6046199677189229
1.1436137545323717,1.054556292537599,0.9609959454443779,1.4251479325907466,-0.8993727739373891
-0.19129261176570936,1.779307795528888,1.035820698110826,0.34221224596184935,-0.5407361794568901
0.44123280457590114,0.7448198398871615,1.0621975936801977,0.11692566334013246,-0.5969896605800138
0.34215729721849164,1.2282284455292363,0.9012423491459953,0.32474490476627454,0.3702230993730787
-0.018910518824145458,0.9670775547503823,1.0284250160229573,1.7629236478253112,0.3255690203596581
1.0379647063306756,1.629485850276783,1.0161188715319147,0.18222183974819114,-0.9805862124663043
1.0013264742285544,0.8889689183602062,1.5519814480245486,1.1445691888036122,-0.84192546209395
-0.016537581683264788,1.1207267960383316,1.4931505424713925,-0.2732976474753595,-0.21366093719656146
-0.0464618648114367,0.7901527049747605,1.3518063003009588,1.6114991845211748,0.6176870277445291
0.06727320052214994,0.9576347498235801,1.2966695261924226,1.4809964382274539,0.025808667856029345
-0.07234708911058724,1.3528227437612528,1.3147151022180779,1.8332000569840083,-0.8840115724081481
1.1692888386076339,1.190286281116053,0.7448277594488887,1.0909790750640385,-0.7157610691730681
2.257135856332039,1.219996680103755,1.7970544250615783,1.5715776863195734,-0.636979521621339
0.20249144327391402,1.5242735062367132,1.1552794118195087,1.0718232189850427,1.631458062781455
0.3206270983649789,1.1870117785710523,1.0855363774387785,1.4269490494892811,-0.34282021549348224
0.7830236149646044,1.3149860762562713,1.4859018972312845,0.8324262465971223,0.5051289882902885
-0.37322932581634594,1.4195464267528939,0.9479240432994956,1.8313945805902825,0.8844100284784941
1.0618108672209488,1.6942538001318868,1.5794838568892435,1.0640196295523103,-0.053910053302690594
0.9502345762000176,1.4497379590810007,1.220270115039737,2.035387583035248,0.6755077299552311
0.2593288333110009,1.5362211440525988,0.8198966822002939,2.1652274740564743,-1.10591173756368
0.9917603717287653,1.1711179553632627,1.500205140152928,1.3820512556526043,0.5010533399398628
0.7640670333537721,0.8348139409954932,1.5363986827862166,0.13869899988785675,0.2607965585553472
0.37319740537027557,1.1505545347674926,0.8729895955663717,0.905910293574264,0.4861925310507652
0.744003286747595,1.2132048195223963,0.9157385941320465,1.4281353073432534,-0.5506632470348696
